Image Name,Invoice Number,Invoice Date,Vendor Name,Total Amount,Item Number,Description,Quantity,Unit Price,Net Worth,VAT,Gross Worth,Calculated Net Worth,Net Worth Valid,Calculated Gross Worth,Gross Worth Valid,Validation Result,Prediction,Anomaly Score,IsAnomaly,AnomalyReason
batch1-0084.jpg,69062791,02/16/2021,Torres Group,2322.84,2,Lenovo C20-00...all in one desktop computer ...with Wireless Mouse.....,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0084.jpg,69062791,02/16/2021,Torres Group,2322.84,3,Desktop Computer Gaming PC Build Your Own Ryzen 3000G 3200G 3.5Ghz+ Vega or GTX,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0085.jpg,62256280,11/08/2020,Myers Inc Cook-Smith,2970.0,1,Yilong 1°x1.5' 400Lines Area,5.0,540.0,2700.0,10.0,2970.0,2700.0,True,2970.0000000000005,True,True,-1,-0.12560045272064957,True,Unusual pattern detected by Isolation Forest
batch1-0086.jpg,25687531,01/10/2012,"Moore, Gallagher and Villanueva",1237.5,1,Custom Build Dell Desktop,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0086.jpg,25687531,01/10/2012,"Moore, Gallagher and Villanueva",1237.5,2,Computer Desktop Gaming i5,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0087.jpg,87734908,12/19/2019,,6.58,1,"the invisible life of addie larue,",2.0,2.99,5.98,10.0,6.58,5.98,True,6.578000000000001,True,True,1,0.020512546822197553,False,Normal
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,1,Story of a Soul: The,2.0,9.35,18.7,10.0,20.57,18.7,True,20.57,True,True,1,0.04128512706005405,False,Normal
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,2,Poor Charlie’s Almanack The Wit,2.0,64.95,129.9,10.0,142.89,129.9,True,142.89000000000001,True,True,1,0.011845927212770224,False,Normal
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,3,The Last Kings of Shanghai by,5.0,2.99,14.95,10.0,16.45,14.950000000000001,True,16.445,True,True,-1,-0.0073045823854096525,True,Unusual pattern detected by Isolation Forest
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,4,That Quail Robert,2.0,4.89,9.78,10.0,10.76,9.78,True,10.758000000000001,True,True,1,0.03332422279381453,False,Normal
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,5,Day Trading Joe Ross New Hard,2.0,125.0,250.0,10.0,275.0,250.0,True,275.0,True,True,-1,-0.017839425601826497,True,Unusual pattern detected by Isolation Forest
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,6,Our Family Tree A History of Our,4.0,4.49,17.96,10.0,19.76,17.96,True,19.756000000000004,True,True,1,0.022358066647857555,False,Normal
batch1-0088.jpg,10060256,12/22/2013,Kim-Davenport Baker-Dixon,500.24,7,A Million Little Bricks The,3.0,4.49,13.47,10.0,14.82,13.47,True,14.817000000000002,True,True,1,0.03322557780898494,False,Normal
batch1-0089.jpg,40259650,06/08/2019,Medina Inc,154.1,1,Double Lever Wine Corker Used,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0089.jpg,40259650,06/08/2019,Medina Inc,154.1,2,Wine Bottle Opener Corkscrew,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0089.jpg,40259650,06/08/2019,Medina Inc,154.1,3,500g Active Dry Yeast for,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0089.jpg,40259650,06/08/2019,Medina Inc,154.1,4,HAND PAINTED WINE GLASSES,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,1,8408 Nintendo Gameboy Color,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,2,Microsoft Xbox One X 1TB 4k,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,3,Sony PlayStation 2 Console -,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,4,"8GB 4.3"" Retro Handheld Game",3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,5,Sega Saturn Console Gray,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,6,Xbox One X 1 TB Console w/,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0090.jpg,25532811,07/07/2016,Sandoval-Mckenzie,3541.78,7,Magnavox Odyssey 2,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,1,Aicoholmeter Alcohol Meter,3.0,14.08,42.24,10.0,46.46,42.24,True,46.464000000000006,True,True,1,0.027638196877573407,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,2,Vintage Wine Basket Holder - 3,2.0,32.99,65.98,10.0,72.58,65.98,True,72.57800000000002,True,True,1,0.03197321029564082,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,3,Wagner Vineyards uncork new,2.0,3.99,7.98,10.0,8.78,7.98,True,8.778,True,True,1,0.0280516683280172,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,4,Press Wine 15L Fruit Cider,1.0,279.0,279.0,10.0,306.9,279.0,True,306.90000000000003,True,True,-1,-0.07074402674948677,True,Unusual pattern detected by Isolation Forest
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,5,100pcs Heat Shrink Capsules,4.0,5.75,23.0,10.0,25.3,23.0,True,25.3,True,True,1,0.021452431158210605,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,6,Cuisinart Stainless Steel Electric,4.0,19.9,79.6,10.0,87.56,79.6,True,87.56,True,True,1,0.027767103275199323,False,Normal
batch1-0091.jpg,54212825,05/01/2015,Hutchinson PLC Chapman-Long,551.54,7,Stainless Steel Reusable,3.0,1.2,3.6,10.0,3.96,3.5999999999999996,True,3.9600000000000004,True,True,1,0.016103104452302452,False,Normal
batch1-0092.jpg,41884162,12/21/2016,Weaver Ltd,32.83,1,Adult Kids Pokemon Pikachu,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0093.jpg,57696752,10/03/2017,"Lopez-Smith Rodriguez, Grant and Green",2235.2,1,Nautica Kids Boys Navy & Red,4.0,500.0,2000.0,10.0,2200.0,2000.0,True,2200.0,True,True,-1,-0.09124420224266305,True,Unusual pattern detected by Isolation Forest
batch1-0093.jpg,57696752,10/03/2017,"Lopez-Smith Rodriguez, Grant and Green",2235.2,2,Nike Kids KD Trey 5 / Nike Black,1.0,22.0,22.0,10.0,24.2,22.0,True,24.200000000000003,True,True,1,0.027196461530275384,False,Normal
batch1-0093.jpg,57696752,10/03/2017,"Lopez-Smith Rodriguez, Grant and Green",2235.2,3,Timbediand brown slip on shoes,5.0,2.0,10.0,10.0,11.0,10.0,True,11.0,True,True,-1,-0.015279664879812804,True,Unusual pattern detected by Isolation Forest
batch1-0094.jpg,49360354,05/03/2017,"Armstrong Inc Yu, Williams and Barry",394.19,1,Lotto Youth Boys Fuerzapura,3.0,19.99,59.97,10.0,65.97,59.97,True,65.967,True,True,1,0.03628216713640553,False,Normal
batch1-0094.jpg,49360354,05/03/2017,"Armstrong Inc Yu, Williams and Barry",394.19,2,Skechers Kids‘ Snap Sprints,5.0,29.99,149.95,10.0,164.94,149.95,True,164.945,True,True,1,0.002778088828273906,False,Normal
batch1-0094.jpg,49360354,05/03/2017,"Armstrong Inc Yu, Williams and Barry",394.19,3,Joma Boys Youth Super Copa,5.0,19.99,99.95,10.0,109.94,99.94999999999999,True,109.94500000000001,True,True,1,0.01064504643535319,False,Normal
batch1-0094.jpg,49360354,05/03/2017,"Armstrong Inc Yu, Williams and Barry",394.19,4,Joma Youth Boys Gol 205 Piso,2.0,19.99,39.98,10.0,43.98,39.98,True,43.978,True,True,1,0.03651119622011417,False,Normal
batch1-0094.jpg,49360354,05/03/2017,"Armstrong Inc Yu, Williams and Barry",394.19,5,100Pcs Wail Stickers Home,5.0,1.7,8.5,10.0,9.35,8.5,True,9.350000000000001,True,True,-1,-0.014519650865463585,True,Unusual pattern detected by Isolation Forest
batch1-0095.jpg,61479635,07/02/2018,Kelley-Thomas,32.95,1,Executive style,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0096.jpg,76229289,12/04/2018,Rodriguez and Sons Lucero-Brown,5664.9,1,Gaming PC Computer RX 580,3.0,400.0,1200.0,10.0,1320.0,1200.0,True,1320.0,True,True,-1,-0.06039079296482519,True,Unusual pattern detected by Isolation Forest
batch1-0096.jpg,76229289,12/04/2018,Rodriguez and Sons Lucero-Brown,5664.9,2,GAMING PC Desktop Computer,5.0,549.99,2749.95,10.0,3024.95,2749.95,True,3024.945,True,True,-1,-0.12560045272064957,True,Unusual pattern detected by Isolation Forest
batch1-0096.jpg,76229289,12/04/2018,Rodriguez and Sons Lucero-Brown,5664.9,3,computer,4.0,299.99,1199.96,10.0,1319.96,1199.96,True,1319.9560000000001,True,True,-1,-0.0523558816415457,True,Unusual pattern detected by Isolation Forest
batch1-0097.jpg,38173030,12/17/2018,Short-Dixon,6208.38,1,Yilong 5°x7.5' Hand Knotted Silk,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0097.jpg,38173030,12/17/2018,Short-Dixon,6208.38,2,3pcs Faux Fur Seat Pads 30cm,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0098.jpg,92395596,10/03/2011,"Rodriguez, White and Hernandez",2.19,1,LuLaRoe Nicole Dress Size Medium 11,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0099.jpg,73459321,11/19/2013,"Hernandez, English and Yoder",495.3,3,Lego Star Wars Minifigures Stormtrooper Darth Vader Yoda Obi Van Mandalorian New,3.0,60.0,180.0,10.0,198.0,180.0,True,198.00000000000003,True,True,1,0.003463590557866103,False,Normal
batch1-0099.jpg,73459321,11/19/2013,"Hernandez, English and Yoder",495.3,4,Kids Jordan 7 Retro Sz 2y,3.0,22.99,68.97,10.0,75.87,68.97,True,75.867,True,True,1,0.031877265280765676,False,Normal
batch1-0099.jpg,73459321,11/19/2013,"Hernandez, English and Yoder",495.3,5,crewcuts shoes,2.0,2.98,5.96,10.0,6.56,5.96,True,6.556,True,True,1,0.020512546822197553,False,Normal
batch1-0099.jpg,73459321,11/19/2013,"Hernandez, English and Yoder",495.3,6,Stacy Adams 43373-221 Kids 2M Classic Cognac Oxford,1.0,72.0,72.0,10.0,79.2,72.0,True,79.2,True,True,-1,-0.0035232778981656443,True,Unusual pattern detected by Isolation Forest
batch1-0099.jpg,73459321,11/19/2013,"Hernandez, English and Yoder",495.3,7,"Nike Oncore High Jr 6.0 (Kids) Size 4Y Black, Red, White",2.0,12.0,24.0,10.0,26.4,24.0,True,26.400000000000002,True,True,1,0.04199239491936102,False,Normal
batch1-0100.jpg,22393723,05/22/2018,Henderson Group,235.79,1,NEW Oak Barrel Wooden Barrel for Storage Aging Wine Whiskey Spirits Wine Barrel,4.0,27.9,111.6,10.0,122.76,111.6,True,122.76,True,True,1,0.02265682702328875,False,Normal
batch1-0100.jpg,22393723,05/22/2018,Henderson Group,235.79,2,New Never Used CROFTON CHEFS COLLECTION WINE COOLING STICK IN PACKAGE,27.9,3.0,3.0,10.0,3.3,83.69999999999999,False,3.3000000000000003,True,False,-1,-0.0796743799808074,True,Unusual pattern detected by Isolation Forest
batch1-0100.jpg,22393723,05/22/2018,Henderson Group,235.79,3,NEW 6 Pcs Rabbit Wine Opener Set With Accessories Tools Gift Box #A16,111.6,19.95,99.75,10.0,109.73,2226.4199999999996,False,109.72500000000001,True,False,-1,-0.07098606914024697,True,Unusual pattern detected by Isolation Forest
batch1-0101.jpg,72761554,1/12/2014,Phillips-Bailey,5439.26,1,Intel NUC MINI PC i7-6770HQ,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0101.jpg,72761554,1/12/2014,Phillips-Bailey,5439.26,2,CAD Solidworks Video Photo,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0101.jpg,72761554,1/12/2014,Phillips-Bailey,5439.26,3,AMD Custom Ryzen 5 Quad,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0101.jpg,72761554,1/12/2014,Phillips-Bailey,5439.26,4,Dell Desktop Computer 3020,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0102.jpg,35312696,05/11/2017,"Parker, Khan and Parker",321.95,1,Liza Byrd Dress Sz L- Coral Green Medallion Print Short Sleeve 100% Cotton Line Bcbgeneration Black Sleeveless Lace Back Cut Out Dress Sz 2 Tommy Bahama Women's V Neck Linen Floral Dress Size M Beige Short Sleeve Tan Lands End Womens 3/4 Sleeve Dress Plus 3X Navy Blue Flora! Cotton Knit 482038 Fashion Sexy Backless Tight-fitting Halter Dress Cocktail Party Weeding Elegant Lumiere Large Multicolored Orange Short Dress NWT SCOTT McCINTOCK SIZE 12 BLACK PARTY DRESS WITH SPARKLIND TOP,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0103.jpg,60605668,09/27/2017,Foster-Beard Henderson and Sons,6097.29,1,"16""x16"" White Marble Top",1.0,745.99,745.99,10.0,820.59,745.99,True,820.589,True,True,-1,-0.10958659945569538,True,Unusual pattern detected by Isolation Forest
batch1-0103.jpg,60605668,09/27/2017,Foster-Beard Henderson and Sons,6097.29,2,30 Inches Marble Island Table,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0104.jpg,90188228,03/28/2016,,353.66,1,"Women’s black cocktail dress, size 4",5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0104.jpg,90188228,03/28/2016,,353.66,2,Coolibar Sun Protection Tunic Dress Cover Up Size Small S Pink Pattern UPF 50,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0104.jpg,90188228,03/28/2016,,353.66,3,NWT dRA M White Embroidered Nathalie Bohemian Mini Dress 4 Vintage 80s All That Jazz Blue Velvet Dress Small/Medium,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0105.jpg,57290992,10/03/2011,,70577.35,1,"25""x25"" Marble Black Top custom Table Carnelian Marquetry Art Halloween Gift",5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0105.jpg,57290992,10/03/2011,,70577.35,2,7'x4' Blue Random Marble Dining Hallway Table Top Lapis Lazuli Inlay Decor E947A,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0105.jpg,57290992,10/03/2011,,70577.35,3,6'x3' White Marble Dining Table Top Multi Inlay Floral Elephant Art Decor H4952,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0106.jpg,98788913,11/15/2014,,465.17,1,Johnny Was Medium Linen Wrap,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0106.jpg,98788913,11/15/2014,,465.17,2,O'Neill Black Pink gray green,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0106.jpg,98788913,11/15/2014,,465.17,3,WD NY BLACK & OFF WHITE,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0106.jpg,98788913,11/15/2014,,465.17,5,Andrea Polizzi Women's,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,1,Boys Black Dress Shoes,4.0,4.5,18.0,10.0,19.8,18.0,True,19.8,True,True,1,0.022358066647857555,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,2,Fila Boys Skele-Toes Bay RNR 3,1.0,10.25,10.25,10.0,11.28,10.25,True,11.275,True,True,1,0.025966673465921186,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,3,Steve Madden Bserge Boys,2.0,39.95,79.9,10.0,87.89,79.9,True,87.89000000000001,True,True,1,0.02428336587727925,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,4,Kid's Boys Hiking Garden,5.0,31.88,159.4,10.0,175.34,159.4,True,175.34000000000003,True,True,-1,-0.0008963310625402787,True,Unusual pattern detected by Isolation Forest
batch1-0107.jpg,40700258,12/27/2013,,514.02,5,Nike Dangeruss Wilson Youth,4.0,19.95,79.8,10.0,87.78,79.8,True,87.78,True,True,1,0.02993587929001018,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,6,Joma Boys Youth Gol-102,5.0,19.99,99.95,10.0,109.94,99.94999999999999,True,109.94500000000001,True,True,1,0.01064504643535319,False,Normal
batch1-0107.jpg,40700258,12/27/2013,,514.02,7,Diadora Youth Boys Avanti MD,1.0,19.99,19.99,10.0,21.99,19.99,True,21.989,True,True,1,0.026726968341963753,False,Normal
batch1-0108.jpg,20012449,04/22/2013,Jackson Ltd,360.58,1,Press Wine 20L Fruit Cider,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0108.jpg,20012449,04/22/2013,Jackson Ltd,360.58,2,MARIJUANA LEAF WINE STOPPER,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0110.jpg,91296589,09/04/2019,"Wagner, Jensen and Key King Inc",1669.75,1,Moroccan Amazigh Handmade,4.0,342.0,1368.0,10.0,1504.8,1368.0,True,1504.8000000000002,True,True,-1,-0.0547936560953709,True,Unusual pattern detected by Isolation Forest
batch1-0110.jpg,91296589,09/04/2019,"Wagner, Jensen and Key King Inc",1669.75,2,Chindi Rugs Carpet New Design,5.0,29.99,149.95,10.0,164.94,149.95,True,164.945,True,True,1,0.002778088828273906,False,Normal
batch1-0111.jpg,33270121,10/03/2019,"Cross, Pearson and Murillo",10.94,1,LuLaRoe Nicole Dress Size Large 26,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0112.jpg,85238418,05/03/2012,,178.83,1,Dont Sweat the Small Stuff. . .,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0112.jpg,85238418,05/03/2012,,178.83,2,The Black (Morpheus Road),1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0112.jpg,85238418,05/03/2012,,178.83,3,The Puzzie Palace,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0112.jpg,85238418,05/03/2012,,178.83,5,The Elf on the Shelf: A,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0112.jpg,85238418,05/03/2012,,178.83,6,The Messiah,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0113.jpg,97022721,04/28/2019,Huff-Lowe,4416.24,1,"Alarco Gaming PC Desktop Computer Intel i5 ,8G,1TB,Win10,WIFI,NVIDIA GTX 650 1GB",1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0113.jpg,97022721,04/28/2019,Huff-Lowe,4416.24,2,Custom Build Dell Optiplex 9020 MT i5-4570,3.2,,,,,,False,,False,False,1,0.07598865981792141,False,Normal
batch1-0113.jpg,97022721,04/28/2019,Huff-Lowe,4416.24,3,Ryzen Gaming Computer,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0113.jpg,97022721,04/28/2019,Huff-Lowe,4416.24,4,NEW RGB Quad Core Gaming PC Desktop Computer 4.2 GHz 500 8GB RAM WIN 10 WIFI,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0113.jpg,97022721,04/28/2019,Huff-Lowe,4416.24,5,Dell Desktop Computer PC Core iS 3.1GHz 8GB RAM 500GB HD Wifi DVD Windows 10,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0114.jpg,74184749,03/07/2015,,3.29,1,Stemless wine glass Etched,1.0,2.99,2.99,10.0,3.29,2.99,True,3.2890000000000006,True,True,1,0.00335737548038495,False,Normal
batch1-0116.jpg,84752922,10/16/2013,"Patrick, Strong and Miller",1028.39,1,8400 Nintendo 30S console Gloss Pink Japan x,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0116.jpg,84752922,10/16/2013,"Patrick, Strong and Miller",1028.39,2,Super Nintendo Entertainment System SNES Console Bundle W/ 2 Controllers & Games,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0116.jpg,84752922,10/16/2013,"Patrick, Strong and Miller",1028.39,3,Sony PlayStation 2 Console - Black (SCPH-39001) w/ 2 Controllers and 5 Games,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0117.jpg,93053660,0/09/2014,James LLC,375.04,1,Nintendo Wii White Console (NTSC),5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0117.jpg,93053660,0/09/2014,James LLC,375.04,2,Nintendo Gameboy Pocket Console Clear Purple with Box MGB-001 Japan Tested 53,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0117.jpg,93053660,0/09/2014,James LLC,375.04,3,PS2 SAKURA PINK Console System Boxed SCPH-50000 Tested Japan,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,1,Xbox One X 1 TB Console w/,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,2,HUGE Sony PlayStation 3,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,3,Nintendo Wii Console RVL-001,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,4,PlayStation 5 Console Disc,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,5,Sony PlayStation 3 Slim 120GB,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,6,Vg PlayStation PS Vita console,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0118.jpg,68766191,09/26/2012,Campbell LLC,3717.66,7,Nintendo 2DS Console Blue,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0119.jpg,72869097,03/23/2021,"Pierce, Barber and Howard",701.72,1,Microsoft Xbox One 500GB 1540,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0119.jpg,72869097,03/23/2021,"Pierce, Barber and Howard",701.72,2,Video Classic Game Console,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0120.jpg,33035917,11/26/2017,Harris Group,9908.95,1,10 Core Gaming Computer Desktop PC Tower 1T 16GB R7 CUSTOM BUILT RED/BLACK,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0120.jpg,33035917,11/26/2017,Harris Group,9908.95,2,10-Core Gaming Computer Desktop PC Tower 3TB Quad 16GB ODR4 AMD Graphics WIFI PC,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0120.jpg,33035917,11/26/2017,Harris Group,9908.95,3,"HP Desktop Computer 400 G1 Core i3 3.4GHz 8GB 256GB SSD 19"" LCD Windows 10 PC",3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0120.jpg,33035917,11/26/2017,Harris Group,9908.95,4,AMD Custom Ryzen 5 Quad Core Gaming PC 4.2GHZ Computer 8GB 1TB AM4 DDR4 Vega 11 s. Custom Gaming Computer Ryzen 7 2700 32GB DDR4 Nvidia RTX 2060 RGB SSD 500GB HDD,2.0,,,,,,False,,False,False,1,0.08969061827656727,False,Normal
batch1-0121.jpg,83642064,10/17/2020,"Sanchez, Richards and James",791.96,1,Nintendo Gameboy Original,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0121.jpg,83642064,10/17/2020,"Sanchez, Richards and James",791.96,2,Nintendo 64 game console unit /,4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,1,Nintendo Switch Lite Gray CONSOLE ONLY - No Accessories or Charger [B5-2]),4.0,,,,,,False,,False,False,1,0.09500330356536002,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,2,Sony Playstation 3 PS3 Slim 320GB Console w/games & Cord CECH-3001B -TESTED,5.0,,,,,,False,,False,False,1,0.07862962768810455,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,3,"SONY Playstation2 Slim Console set "" SCPH-90000 / White */ TESTED Working 11194",1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,4,Nintendo 64 Pokemon Pikachu Limited Edition video game console set,3.0,,,,,,False,,False,False,1,0.09996470912184524,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,5,Nintendo Wii U 32GB Black Console Deluxe Set with 21 games!,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0122.jpg,22956460,06/26/2019,,2617.93,6,Magnavox Odyssey 2 Microprocessor Console System w Joy Sticks & 15 Games - 1978,1.0,,,,,,False,,False,False,1,0.06889057152290301,False,Normal
batch1-0123.jpg,47037480,09/03/2012,Fernandez-Evans Ruiz-Cowan,8621.78,1,balmain dress 36,5.0,1550.0,7750.0,10.0,8525.0,7750.0,True,8525.0,True,True,-1,-0.16714817815863203,True,Unusual pattern detected by Isolation Forest
batch1-0123.jpg,47037480,09/03/2012,Fernandez-Evans Ruiz-Cowan,8621.78,2,Jones Wear Dress Women White,3.0,20.0,60.0,10.0,66.0,60.0,True,66.0,True,True,1,0.03628216713640553,False,Normal
batch1-0123.jpg,47037480,09/03/2012,Fernandez-Evans Ruiz-Cowan,8621.78,3,Women Black Dress Mori Girl,2.0,13.99,27.98,10.0,30.78,27.98,True,30.778000000000002,True,True,1,0.038712287855443894,False,Normal
batch1-0124.jpg,13891625,10/14/2017,Marshall-Mullins,7737.7,1,Custom Built Gaming Computer,4.0,217.5,870.0,10.0,957.0,870.0,True,957.0000000000001,True,True,-1,-0.047446062623848095,True,Unusual pattern detected by Isolation Forest
batch1-0124.jpg,13891625,10/14/2017,Marshall-Mullins,7737.7,2,Dell Desktop Computer PC Core iS 3.1GHz 8GB RAM 500GB HD Wifi DVD Windows 10,5.0,124.95,624.75,10.0,687.23,624.75,True,687.225,True,True,-1,-0.05522009140079809,True,Unusual pattern detected by Isolation Forest
batch1-0124.jpg,13891625,10/14/2017,Marshall-Mullins,7737.7,3,Computer Desktop Gaming i5 Ram 16G,5.0,315.0,1575.0,10.0,1732.5,1575.0,True,1732.5000000000002,True,True,-1,-0.07859878611374893,True,Unusual pattern detected by Isolation Forest
